naticid gastropods						Hobson, E.S. 1974. Feeding relationships of teleostean fishes on coral reefs in Kona, Hawaii. Fish. Bull. 72(4):915-1031.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplia			Naulia	Animalia | Mollusca | Bivalvia | Veneroida | Naulia	GBIF:4591212	Strel'nikova, A.P. and M.N. Ivanova. 1982. Feeding of smelt, <i>Osmerus eperlanus</i> (Osmeridae), in early ontogenesis in the Rybinsk Reservoir. J. Ichthyol. 22(3):48-54.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplia			Naulia	Animalia | Mollusca | Bivalvia | Veneroida | Naulia	GBIF:4591212	Strel'nikova, A.P. and M.N. Ivanova. 1982. Feeding of smelt, <i>Osmerus eperlanus</i> (Osmeridae), in early ontogenesis in the Rybinsk Reservoir. J. Ichthyol. 22(3):48-54.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplia			Naulia	Animalia | Mollusca | Bivalvia | Veneroida | Naulia	IRMNG:1286765	Strel'nikova, A.P. and M.N. Ivanova. 1982. Feeding of smelt, <i>Osmerus eperlanus</i> (Osmeridae), in early ontogenesis in the Rybinsk Reservoir. J. Ichthyol. 22(3):48-54.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplia			Naulia	Animalia | Mollusca | Bivalvia | Veneroida | Naulia	IRMNG:1286765	Strel'nikova, A.P. and M.N. Ivanova. 1982. Feeding of smelt, <i>Osmerus eperlanus</i> (Osmeridae), in early ontogenesis in the Rybinsk Reservoir. J. Ichthyol. 22(3):48-54.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplii						Baird, R.C., T.L. Hopkins and D.F. Wilson. 1975. Diet and feeding chronology of <i>Diaphus taaningi</i> (Myctophidae) in the Cariaco Trench. Copeia 1975(2):356-65.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Cha, S.S. and K.J. Park. 2001. Feeding selectivity of postlarvae of white croaker (<i>Argyrosomus argentatus</i>) in Kwangyang Bay, Korea. J. Korean Fish. Soc. 34(1):27-31.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplii larvae						Graham, M. 1929. The Victoria Nyanza and its fisheries. A report on the fishing survey of Lake Victoria 1927-1928, and appendices. The Crown Agents for the Colonies, London. 255 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Lipskaya, N.Y. 1987. Feeding of flyingfish (Exocoetidae) larvae and fingerlings in the region of the Peruvian upwelling. J. Ichthyol. 27(3):108-116.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Maksimenko, V.V. 1985. Trophic relationships among young fishes in the Gulf of Korf. J. Ichthyol. 25(1):18-24.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Mills, E.L., R. O'Gorman, E.F. Roseman, C. Adams and R.W. Owens. 1995. Planktivory by alewife (<i>Alosa pseudoharengus</i>) and rainbow smelt (<i>Osmerus mordax</i>) on microcrustacean zooplankton and dreissenid (Bivalvia: Dreissenidae) veligers in southern Lake Ontario. Can. J. Fish. Aquat. Sci. 52:925-935.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplii						Nip, T.H.M., W.-Y. Ho and C.K. Wong. 2003. Feeding ecology of larval and juvenile black seabream (<i>Acanthopagrus schlegeli</i> and Japanase seaperch (<i>Lateolabrax japonicus</i>) in Tolo Harbour, Hong Kong. Environ. Biol. Fish. 66(2):197-209.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii of copepods						Freire, K.M.F. and J.P. Castello. 2000. Feeding habits of <i>Engraulis anchoita</i> larvae off southern Brazil. Boletim do Instituto de Pesca, São Paulo, 26(2):189-201.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Omondi, R., A.W. Yasindi and A.M. Magana. 2013. Food and feeding habits of three main fish species in Lake Baringo, Kenya. J. Ecol. Nat. Environ. 5(9):224-230.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Ozawa, T., K. Kawai and I. Uotani. 1991. Stomach content analysis of chub mackerel <i>Scomber japonicus</i> larvae by quantification I method. Nippon Suisan Gakkaishi 57(7):1241-1245.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Nauplii						Pakhomov, E.A. and S.A. Pankratov. 1995. Food web of juvenile Antarctic fish. Oceanology 34(4):521-532.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Pisarevskaya, I.I. and E.O. Aksenova. 1991. Feeding of Black Sea mullets during early ontogeny. J. Ichthyol. 31(3):22-30.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Politou, C.Y., P.S. Economidis and A.I. Sinis. 1993. Feeding biology of bleak, <i>Alburnus alburnus</i>, in Lake Koronia, northern Greece. J. Fish Biol. 43(1):33-43.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Rojas de Mendiola, B. 1966. Notas sobre la alimentación de la sardina y el machete en las aguas costaneras del Perú. Memoria del I Seminario Latino-Americano sobre el oceano Pacifico-Oriental, U. N. M. S. M.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
nauplii						Sánchez-Velasco, L., I. Contreras-Arredondo and G. Esqueda-Escárcega. 1999. Diet composition of <>Euthynnus lineatus</> and <>Auxis</> sp. Larvae (Pisces: Scombridae) in the Gulf of California. Bull. Mar. Sci. 65(3):687-698.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
