Balanidae nauplius			Balanidae	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Balanidae	WORMS:106057	Hamada, R. and I. Kinoshita. 1988. Feeding habit of larval and juvenile ayu,<i>Plecoglossus altivelis</i> in the surf zone of Tosa Bay, Japan. Jap. J. Ichthyol. 35(3):382-388.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanidae nauplius			Balanidae	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanidae	NCBI:37806	Hamada, R. and I. Kinoshita. 1988. Feeding habit of larval and juvenile ayu,<i>Plecoglossus altivelis</i> in the surf zone of Tosa Bay, Japan. Jap. J. Ichthyol. 35(3):382-388.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	GBIF:2115691	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	GBIF:8335363	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	IRMNG:1427122	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Balanidae | Balanus	ITIS:89600	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Balanidae | Balaninae | Balanus	WORMS:106122	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Balanus	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanidae | Balanus	NCBI:6677	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Curculio	Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Curculio	GBIF:5010305	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			Curculio	Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Curculio	IRMNG:1199874	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus cyprids			no name		INAT_TAXON:49129	Tully, O. and P. Ó Céidigh. 1989. The ichthyoneuston of Galway Bay (west of Ireland). II. Food of post-larval and juvenile neustonic and pseudoneustonic fish. Mar. Ecol. Prog. Ser. 51:301-310.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	GBIF:2115691	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	GBIF:8335363	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	Animalia | Arthropoda | Maxillopoda | Sessilia | Balanidae | Balanus	IRMNG:1427122	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Balanidae | Balanus	ITIS:89600	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	Biota | Animalia | Arthropoda | Crustacea | Multicrustacea | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanomorpha | Balanoidea | Balanidae | Balaninae | Balanus	WORMS:106122	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Balanus	 | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Maxillopoda | Thecostraca | Cirripedia | Thoracica | Sessilia | Balanidae | Balanus	NCBI:6677	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Curculio	Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Curculio	GBIF:5010305	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			Curculio	Animalia | Arthropoda | Insecta | Coleoptera | Curculionidae | Curculio	IRMNG:1199874	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balanus nauplii			no name		INAT_TAXON:49129	Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Balistids						Bonfil, R. 2008. The biology and ecology of the silky shark, <i>Carcharhinus falciformis</i>. p. 114-127. In M.D. Canhi, E.K. Pikitch and E.A. Babcock (eds.) Sharks of the open ocean; biology, fisheries and conservation. Blackwell Publishing Ltd.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Baraeoptera roria						Cadwallader, P.L. 1975. Feeding relationships of galaxiids, bullies, eels and trout in a New Zealand river. Aust. J. Mar. Freshwat. Res. 26:299-316.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barbatula toni	FBC:FB:SPECCODE:61649					Tokranov, A.M. 2006. Distribution and some biological features of <i>Barbatula toni</i> (Balitoridae) in the basin of Kamchatka river. Vopr. Ikhtiol. 46(6):760-765.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barbatula toni	FBC:FB:SPECCODE:61649					Zavgorodnyaya, N.G., O.A. Klyuchareva and A.A. Svetovidova. 1694. Growth and feeding of Japanese huchen <i>Hucho perryi</i> (Brevoort) in lakes of the southern Sakhalin. Vopr. Ikhtiol. 4(3):523-533.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barchyuran megalops						Whitehead, P.J.P., G.J. Nelson and T. Wongratana. 1988. FAO Species Catalogue. Vol. 7. Clupeoid fishes of the world (Suborder Clupeoidei). An annotated and illustrated catalogue of the herrings, sardines, pilchards, sprats, shads, anchovies and wolf-herrings. FAO Fish. Synop. 125(7/2):305-579. Rome: FAO.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle cirri						Fricke, R. 1994. Tripterygiid fishes of Australia, New Zealand and the southwest Pacific Ocean (Teleostei). Theses Zool. 24:1-585.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barnacle cirri						Hobson, E.S. 1974. Feeding relationships of teleostean fishes on coral reefs in Kona, Hawaii. Fish. Bull. 72(4):915-1031.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle cirri						Randall, J.E. 1985. Guide to Hawaiian reef fishes. Harrowood Books, Newtown Square, PA 19073, USA. 74 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barnacle cirri						Russell, B.C. 1983. The food and feeding habits of rocky reef fish of north-eastern New Zealand. N.Z. J. Mar. Freshwat. Res. 17(2):121-145.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle larvae						Hart, J.L. 1973. Pacific fishes of Canada. Bull. Fish. Res. Board Can. 180:740 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle larvae						Morrow, J.E. 1980. The freshwater fishes of Alaska. University of. B.C. Animal Resources Ecology Library. 248p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle larvae						Patzner, R.A., J.L. Van Tassell, M. Kova?i? and B.G. Kapoor. 2011. The biology of gobies. Enfield, NH : Science Publishers ; Boca Raton, FL : DIstributed by CRC Press, 685 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barnacle larvae						Sturdevant, M.V., A.L.J. Brase and L.B. Hulbert. 2001. Feeding habits, prey fields, and potential competition of young-of-the-year walleye pollock (<i>Theragra chalcogramma</i>) and Pacific herring <i>Clupea pallasi</i>) in Prince William Sound, Alaska, 1994-1995. Fish. Bull 99:482-501.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Barnacle nauplii						Allen, G.R. 1975. The anemone fishes. Their classification and biology. Second edition. T.F.H. Publications, Inc., Neptune City, New Jersey.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle nauplii						Allen, G.R. 1991. Damselfishes of the world. Mergus Publishers, Melle, Germany. 271 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
barnacle nauplii						Nip, T.H.M., W.-Y. Ho and C.K. Wong. 2003. Feeding ecology of larval and juvenile black seabream (<i>Acanthopagrus schlegeli</i> and Japanase seaperch (<i>Lateolabrax japonicus</i>) in Tolo Harbour, Hong Kong. Environ. Biol. Fish. 66(2):197-209.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Bateacatha rinensis						Franks, J.S. and K.E. VanderKooy. 2000. Feeding habits of juvenile lane snapper <i>Lutjanus synagris</i> from Mississippi coastal waters, with comments on the diet of gray snapper <i>Lutjanus griseus</i>. Gulf Caribb. Res. 12:11-17.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
bat guano						Vidthayanon, C. and M. Kottelat. 2003. Three new species of fishes from Tham Phra Wang Daeng and Tham Phra Sai Ngam caves in northern Thailand (Teleostei: Cyprinidae and Balitoridae). Ichthyol. Explor. Freshwat. 14(2):159-174.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Bathus podas			Bothus podas	Actinopterygii | Pleuronectiformes | Bothidae | Bothus | Bothus podas	FBC:FB:SpecCode:207	Cardinale, M., F. Colloca and G.D. Ardizzone. 1997. Feeding ecology of Mediterranean razorfish <i>Xyrichthys novacula</i> in the Tyrrhenian Sea (Central Mediterranean Sea). J. Appl. Ichthyol. 13(3):105-111.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Bathus podas			Bothus podas	Animalia | Bilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes | Actinopterygii | Neopterygii | Teleostei | Acanthopterygii | Pleuronectiformes | Pleuronectoidei | Bothidae | Bothus | Bothus podas	ITIS:172770	Cardinale, M., F. Colloca and G.D. Ardizzone. 1997. Feeding ecology of Mediterranean razorfish <i>Xyrichthys novacula</i> in the Tyrrhenian Sea (Central Mediterranean Sea). J. Appl. Ichthyol. 13(3):105-111.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Bathus podas			Bothus podas	Animalia | Chordata | Actinopterygii | Pleuronectiformes | Bothidae | Bothus | Bothus podas	GBIF:5213852	Cardinale, M., F. Colloca and G.D. Ardizzone. 1997. Feeding ecology of Mediterranean razorfish <i>Xyrichthys novacula</i> in the Tyrrhenian Sea (Central Mediterranean Sea). J. Appl. Ichthyol. 13(3):105-111.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
Bathus podas			Bothus podas	Animalia | Chordata | Actinopterygii | Pleuronectiformes | Bothidae | Bothus | Bothus podas	INAT_TAXON:118640	Cardinale, M., F. Colloca and G.D. Ardizzone. 1997. Feeding ecology of Mediterranean razorfish <i>Xyrichthys novacula</i> in the Tyrrhenian Sea (Central Mediterranean Sea). J. Appl. Ichthyol. 13(3):105-111.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
